,book_id,book_authors,book_title,language_code,genres,image_url,rating,book_rating_count,book_review_count,Price
386,712,jhumpa lahiri,the namesake,eng,fiction,https://images.gr-assets.com/books/1480106986l/33917.jpg,2.0,206476.0,10655.0,23.0
387,714,dan brown,digital fortress,eng,fiction,https://images.gr-assets.com/books/1360095966l/11125.jpg,4.17,494085.0,8254.0,68.0
388,715,thomas mann|john e. woods,the magic mountain,eng,fiction,https://images.gr-assets.com/books/1403170928l/88077.jpg,3.86,28623.0,1698.0,62.0
389,718,becca fitzpatrick,finale,eng,young adult,https://images.gr-assets.com/books/1362408156l/12751687.jpg,4.0,122845.0,7842.0,65.0
390,725,karen marie moning,dreamfever,eng,fantasy,https://images.gr-assets.com/books/1429621657l/6050298.jpg,3.33,82385.0,4520.0,74.0
391,728,kristin cashore,fire,eng,fantasy,https://images.gr-assets.com/books/1331535456l/6137154.jpg,4.0,145022.0,9617.0,28.0
392,729,markus zusak,i am the messenger,eng,young adult,https://images.gr-assets.com/books/1398483261l/19057.jpg,3.0,116027.0,12574.0,67.0
393,730,ray bradbury,something wicked this way comes,eng,horror,https://images.gr-assets.com/books/1409596011l/248596.jpg,2.75,80596.0,5291.0,44.0
394,731,sylvia day,reflected in you,en-us,romance,https://images.gr-assets.com/books/1477802540l/13596809.jpg,4.0,288683.0,10046.0,55.0
395,733,robert a. heinlein,starship troopers,eng,science fiction,https://images.gr-assets.com/books/1533117961l/17214.jpg,3.5,163109.0,4588.0,78.0
396,734,olive ann burns,cold sassy tree,en-us,fiction,https://images.gr-assets.com/books/1223675895l/306654.jpg,5.0,92112.0,3657.0,69.0
397,736,robert a. heinlein,the moon is a harsh mistress,eng,science fiction,https://images.gr-assets.com/books/1348768309l/16690.jpg,4.5,94153.0,3181.0,73.0
398,737,kerstin gier|anthea bell,ruby red,en-us,fantasy,https://images.gr-assets.com/books/1312036605l/8835379.jpg,4.0,92256.0,8976.0,29.0
399,739,james dashner,the death cure,eng,young adult,https://images.gr-assets.com/books/1303997647l/7864437.jpg,4.0,289363.0,21578.0,72.0
400,743,kelley armstrong,the reckoning,en-us,young adult,https://images.gr-assets.com/books/1327154591l/6468666.jpg,4.0,101700.0,3521.0,60.0
401,751,douglas adams,the restaurant at the end of the universe,eng,science fiction,https://images.gr-assets.com/books/1521213881l/8695.jpg,4.75,193358.0,4500.0,78.0
402,758,elizabeth george speare,the witch of blackbird pond,eng,historical,https://images.gr-assets.com/books/1345499790l/703292.jpg,4.6,121096.0,5310.0,41.0
403,760,katja millay,the sea of tranquility,eng,young adult,https://images.gr-assets.com/books/1465919812l/16151178.jpg,3.75,72494.0,9240.0,55.0
404,763,james frey,a million little pieces,eng,nonfiction,https://images.gr-assets.com/books/1483206985l/1241.jpg,4.14,197835.0,11197.0,61.0
405,765,ray bradbury,dandelion wine,eng,fiction,https://images.gr-assets.com/books/1374049845l/50033.jpg,5.0,45337.0,3743.0,27.0
406,766,leon uris,exodus,eng,historical,https://images.gr-assets.com/books/1359742531l/42697.jpg,4.0,84177.0,1578.0,29.0
407,767,jeaniene frost,one foot in the grave,en-us,paranormal,https://images.gr-assets.com/books/1373857981l/2168860.jpg,4.0,85885.0,3473.0,28.0
408,770,jeffrey archer,kane and abel,eng,fiction,https://images.gr-assets.com/books/1388965561l/78983.jpg,3.0,86581.0,3210.0,39.0
409,772,brandon sanderson,words of radiance,eng,fantasy,https://images.gr-assets.com/books/1507307927l/17332218.jpg,4.0,141008.0,9033.0,36.0
410,773,p.c. cast|kristin cast,burned,en-us,young adult,https://images.gr-assets.com/books/1327944437l/6917952.jpg,4.0,133828.0,3109.0,47.0
411,777,charlaine harris,definitely dead,en-us,fantasy,https://images.gr-assets.com/books/1468562748l/140079.jpg,2.0,178587.0,3820.0,76.0
412,778,l.j. smith,"night world, no. 1",eng,young adult,https://images.gr-assets.com/books/1434962482l/3099787.jpg,4.0,59682.0,2120.0,70.0
413,779,william faulkner,"absalom, absalom!",eng,classics,https://images.gr-assets.com/books/1388474680l/373755.jpg,4.0,34826.0,1793.0,75.0
414,782,irving stone|שמואל שניצר,the agony and the ecstasy,eng,historical,https://images.gr-assets.com/books/1327879079l/321552.jpg,3.6,70755.0,1733.0,59.0
415,784,robert frost|edward connery lathem,"the poetry of robert frost (collected poems, complete & unabridged)",en-us,poetry,https://images.gr-assets.com/books/1388204422l/95819.jpg,3.0,36937.0,375.0,25.0
416,785,jorge luis borges|anthony kerrigan|anthony bonner,ficciones,eng,fiction,https://images.gr-assets.com/books/1388197956l/426504.jpg,4.0,39879.0,1831.0,77.0
417,786,nicholas sparks,the lucky one,en-us,romance,https://images.gr-assets.com/books/1420816338l/3063499.jpg,3.22,302264.0,9767.0,29.0
418,788,lauren oliver,pandemonium,fre,science fiction,https://images.gr-assets.com/books/1310371414l/9593911.jpg,4.0,201894.0,14312.0,39.0
419,789,dale carnegie,how to win friends and influence people,eng,nonfiction,https://images.gr-assets.com/books/1442726934l/4865.jpg,5.0,396428.0,9894.0,34.0
420,793,andrew davidson,the gargoyle,eng,fiction,https://images.gr-assets.com/books/1368598513l/2595138.jpg,4.25,39945.0,5276.0,70.0
421,795,irvine welsh,trainspotting,en-us,fiction,https://images.gr-assets.com/books/1353033083l/135836.jpg,4.17,121242.0,2288.0,18.0
422,804,david wroblewski,the story of edgar sawtelle,en-us,fiction,https://images.gr-assets.com/books/1310466361l/2731276.jpg,4.5,82858.0,13269.0,44.0
423,806,jeanne duprau,the city of ember,eng,young adult,https://images.gr-assets.com/books/1397931596l/307791.jpg,4.25,219871.0,10068.0,75.0
424,818,johann wolfgang von goethe|burton pike|edla valdna,the sorrows of young werther,fre,classics,https://images.gr-assets.com/books/1386920896l/16640.jpg,2.5,62849.0,3115.0,51.0
425,819,pat conroy,beach music,eng,fiction,https://images.gr-assets.com/books/1426903848l/16729.jpg,4.0,39263.0,2589.0,63.0
426,820,bill bryson,a walk in the woods,eng,nonfiction,https://images.gr-assets.com/books/1388189974l/9791.jpg,4.33,297320.0,15738.0,71.0
427,824,sherrilyn kenyon,fantasy lover,eng,romance,https://images.gr-assets.com/books/1348332807l/84136.jpg,3.67,78981.0,3340.0,46.0
428,828,william shakespeare|katherine duncan-jones,sonnets,eng,poetry,https://images.gr-assets.com/books/1431229752l/42038.jpg,3.75,71353.0,917.0,49.0
429,829,jennifer l. armentrout,onyx,eng,young adult,https://images.gr-assets.com/books/1329408511l/13047090.jpg,3.0,129477.0,9514.0,44.0
430,833,kelley armstrong,bitten,eng,fantasy,https://images.gr-assets.com/books/1306101770l/11918.jpg,2.0,83132.0,4222.0,75.0
431,838,jonathan stroud,the amulet of samarkand,eng,fantasy,https://images.gr-assets.com/books/1528705815l/334123.jpg,3.5,101741.0,4490.0,43.0
432,839,anonymous,holy bible: new international version,eng,religion,https://images.gr-assets.com/books/1382581321l/280111.jpg,4.0,54504.0,2015.0,15.0
433,848,charlaine harris,dead and gone,en-us,fantasy,https://images.gr-assets.com/books/1388186195l/5161066.jpg,3.5,162275.0,4398.0,69.0
434,851,cynthia hand,unearthly,eng,young adult,https://images.gr-assets.com/books/1324782984l/7488244.jpg,4.0,113482.0,7655.0,51.0
435,854,edith wharton|nina bawden,the house of mirth,eng,classics,https://images.gr-assets.com/books/1328729186l/17728.jpg,2.5,72758.0,3837.0,31.0
436,855,jules verne|michael glencross|brian w. aldiss,around the world in eighty days,eng,classics,https://images.gr-assets.com/books/1308815551l/54479.jpg,4.0,153862.0,5076.0,37.0
437,856,gary chapman,the five love languages: how to express heartfelt commitment to your mate,eng,nonfiction,https://images.gr-assets.com/books/1369401342l/567795.jpg,4.0,219735.0,8995.0,58.0
438,857,melissa de la cruz,blue bloods,eng,young adult,https://images.gr-assets.com/books/1322281515l/872333.jpg,5.0,125408.0,4831.0,72.0
439,860,david levithan,every day,eng,young adult,https://images.gr-assets.com/books/1356993940l/13262783.jpg,3.67,167162.0,18783.0,54.0
440,865,cormac mccarthy,all the pretty horses,en-gb,fiction,https://images.gr-assets.com/books/1538659953l/469571.jpg,2.5,81489.0,5287.0,21.0
441,867,nicholas evans,the horse whisperer,eng,fiction,https://images.gr-assets.com/books/1320410310l/479415.jpg,3.62,46466.0,1739.0,36.0
442,868,j.m. coetzee,disgrace,eng,fiction,https://images.gr-assets.com/books/1385161943l/6192.jpg,5.0,70616.0,5129.0,70.0
443,872,w. somerset maugham,the razor's edge,en-us,fiction,https://images.gr-assets.com/books/1386925123l/31196.jpg,4.25,31559.0,2449.0,22.0
444,877,dennis lehane,shutter island,eng,mystery,https://images.gr-assets.com/books/1329269081l/21686.jpg,5.0,136389.0,7543.0,73.0
445,878,sarah dessen,this lullaby,en-gb,young adult,https://images.gr-assets.com/books/1397779294l/22205.jpg,4.0,162853.0,4852.0,69.0
446,879,jeaniene frost,at grave's end,eng,paranormal,https://images.gr-assets.com/books/1448167943l/3570231.jpg,4.0,74811.0,2564.0,33.0
447,883,william shakespeare|chris abraham|barry avrich,the taming of the shrew,eng,classics,https://images.gr-assets.com/books/1327935253l/47021.jpg,3.38,142337.0,2721.0,27.0
448,885,nicholas sparks,a bend in the road,eng,romance,https://images.gr-assets.com/books/1388453919l/3463.jpg,3.0,129424.0,3610.0,26.0
449,887,jenny han,to all the boys i've loved before,eng,young adult,https://images.gr-assets.com/books/1372086100l/15749186.jpg,4.25,238276.0,26185.0,76.0
450,891,augusten burroughs,running with scissors,eng,autobiography,https://images.gr-assets.com/books/1438898196l/242006.jpg,3.0,322813.0,11973.0,76.0
451,895,anonymous,holy bible: king james version,eng,religion,https://images.gr-assets.com/books/1313518530l/1923820.jpg,3.5,191962.0,4945.0,30.0
452,898,stephen king|dave mckean,wizard and glass,eng,fantasy,https://images.gr-assets.com/books/1327946510l/5096.jpg,3.0,138395.0,4932.0,36.0
453,899,rachel hawkins,hex hall,eng,young adult,https://images.gr-assets.com/books/1368393885l/5287473.jpg,2.0,121025.0,8114.0,64.0
454,903,don delillo,white noise,eng,fiction,https://images.gr-assets.com/books/1521562981l/11762.jpg,2.0,76979.0,4326.0,56.0
455,912,ken kesey,sometimes a great notion,eng,fiction,https://images.gr-assets.com/books/1364846481l/529626.jpg,3.0,17767.0,1142.0,64.0
456,915,j.r. ward,lover enshrined,spa,romance,https://images.gr-assets.com/books/1327896547l/1240662.jpg,4.33,98011.0,3947.0,26.0
457,916,norman maclean|annie proulx,a river runs through it and other stories,eng,fiction,https://images.gr-assets.com/books/1386924914l/30043.jpg,3.2,19494.0,1239.0,52.0
458,919,james patterson,school's out—forever,eng,young adult,https://images.gr-assets.com/books/1346079917l/13139.jpg,3.5,107398.0,3246.0,59.0
459,925,james patterson,saving the world and other extreme sports,eng,young adult,https://images.gr-assets.com/books/1442335715l/33676.jpg,4.0,83926.0,2637.0,41.0
460,934,pablo neruda|w.s. merwin|cristina garcía,twenty love poems and a song of despair,eng,poetry,https://images.gr-assets.com/books/1447622711l/5932.jpg,4.2,41046.0,1770.0,39.0
461,935,herman wouk,the winds of war,eng,historical,https://images.gr-assets.com/books/1442187661l/21484.jpg,3.0,46862.0,1317.0,15.0
462,936,stephen king,the drawing of the three,eng,fantasy,https://images.gr-assets.com/books/1370918050l/5094.jpg,3.5,181856.0,6479.0,68.0
463,937,vincent bugliosi|curt gentry,helter skelter: the true story of the manson murders,eng,nonfiction,https://images.gr-assets.com/books/1347694754l/105992.jpg,4.5,106463.0,3024.0,27.0
464,941,agatha christie,the murder of roger ackroyd,en-us,mystery,https://images.gr-assets.com/books/1389734015l/16328.jpg,3.67,104751.0,6829.0,23.0
465,943,leigh bardugo,shadow and bone,eng,fantasy,https://images.gr-assets.com/books/1339533695l/10194157.jpg,4.17,191685.0,22083.0,47.0
466,944,ann-marie macdonald,fall on your knees,eng,fiction,https://images.gr-assets.com/books/1481449709l/5174.jpg,4.0,57167.0,2793.0,33.0
467,948,ayn rand|leonard peikoff,the fountainhead,eng,fiction,https://images.gr-assets.com/books/1491163636l/2122.jpg,4.0,272505.0,10909.0,25.0
468,951,william shakespeare|david lindley|israel gollancz|barbara a. mowat|jeremy herrin|paul werstine|ian russell,the tempest,en-us,classics,https://images.gr-assets.com/books/1327793692l/12985.jpg,3.75,150538.0,3292.0,76.0
469,952,jennifer l. armentrout,half-blood,eng,fantasy,https://images.gr-assets.com/books/1311865840l/9680718.jpg,4.0,70492.0,5661.0,21.0
470,953,julie kagawa,the iron daughter,en-us,fantasy,https://images.gr-assets.com/books/1271790654l/7747064.jpg,4.0,104459.0,5371.0,80.0
471,955,jean m. auel,the valley of horses,en-us,historical,https://images.gr-assets.com/books/1324059760l/40493.jpg,2.67,65634.0,2078.0,76.0
472,956,john bunyan,the pilgrim's progress,en-us,classics,https://images.gr-assets.com/books/1405982367l/29797.jpg,5.0,88570.0,2542.0,52.0
473,959,simone elkeles,rules of attraction,eng,young adult,https://images.gr-assets.com/books/1439792205l/7137775.jpg,3.75,76282.0,3796.0,59.0
474,964,william s. burroughs|james grauerholz|barry  miles,naked lunch,eng,fiction,https://images.gr-assets.com/books/1407330990l/7437.jpg,4.0,66315.0,3035.0,46.0
475,967,albert camus|justin o'brien,the fall,eng,fiction,https://images.gr-assets.com/books/1467904855l/11991.jpg,3.0,56735.0,2311.0,39.0
476,969,h.p. lovecraft|joyce carol oates,tales of h.p. lovecraft,en-us,horror,https://images.gr-assets.com/books/1168709833l/36314.jpg,3.0,5384.0,187.0,60.0
477,972,jeaniene frost,destined for an early grave,eng,paranormal,https://images.gr-assets.com/books/1315175949l/5604848.jpg,2.5,72738.0,2510.0,80.0
478,982,terry pratchett,hogfather,eng,fantasy,https://images.gr-assets.com/books/1416342611l/34532.jpg,4.0,64651.0,1843.0,37.0
479,984,john fowles|andrés barba,the collector,eng,fiction,https://images.gr-assets.com/books/1394828024l/243705.jpg,4.33,42915.0,2768.0,29.0
480,994,abbi glines,fallen too far,eng,romance,https://images.gr-assets.com/books/1349565157l/16070903.jpg,4.0,150511.0,8267.0,66.0
481,996,terry pratchett,going postal,en-us,fantasy,https://images.gr-assets.com/books/1388236899l/64222.jpg,3.0,89341.0,2540.0,62.0
482,998,murasaki shikibu|royall tyler,the tale of genji,eng,classics,https://images.gr-assets.com/books/1401241319l/7042.jpg,5.0,8738.0,770.0,53.0
483,999,brandon sanderson,the well of ascension,eng,fantasy,https://images.gr-assets.com/books/1480717596l/68429.jpg,4.0,206309.0,10328.0,29.0
484,1005,giovanni boccaccio|g.h. mcwilliam,the decameron,en-us,classics,https://images.gr-assets.com/books/1472027832l/51799.jpg,3.25,28647.0,902.0,34.0
485,1010,rick riordan,the throne of fire,en-us,fantasy,https://images.gr-assets.com/books/1366227973l/9067850.jpg,5.0,135743.0,5348.0,28.0
486,1014,kate dicamillo|timothy basil ering,the tale of despereaux,eng,fantasy,https://images.gr-assets.com/books/1412211823l/37190.jpg,5.0,137671.0,9011.0,36.0
487,1018,alexandra adornetto,halo,eng,paranormal,https://images.gr-assets.com/books/1278885735l/7778981.jpg,4.5,61061.0,4326.0,46.0
488,1019,geraldine brooks,year of wonders,en-us,historical,https://images.gr-assets.com/books/1327936622l/4965.jpg,3.0,117158.0,8670.0,18.0
489,1025,sarah waters,fingersmith,en-us,historical,https://images.gr-assets.com/books/1327879025l/45162.jpg,4.0,63441.0,4589.0,49.0
490,1031,anne tyler,the accidental tourist,eng,fiction,https://images.gr-assets.com/books/1327936319l/60792.jpg,4.0,87960.0,1939.0,46.0
491,1037,graham greene|robert  stone,the quiet american,eng,fiction,https://images.gr-assets.com/books/1388187216l/3698.jpg,3.33,38574.0,2501.0,74.0
492,1041,ally carter,cross my heart and hope to spy,eng,young adult,https://images.gr-assets.com/books/1342448094l/568645.jpg,4.5,77081.0,3248.0,61.0
493,1042,iain banks,the wasp factory,en-us,fiction,https://images.gr-assets.com/books/1434940562l/567678.jpg,3.5,58392.0,3504.0,70.0
494,1048,james clavell,tai-pan,en-us,historical,https://images.gr-assets.com/books/1437266246l/42933.jpg,4.5,39684.0,829.0,22.0
495,1053,m.  robinson,el diablo,eng,dark,https://images.gr-assets.com/books/1471381836l/30201299.jpg,3.75,8531.0,1672.0,16.0
496,1055,stendhal|roger gard,the red and the black,eng,classics,https://images.gr-assets.com/books/1388254311l/14662.jpg,4.5,47803.0,1518.0,33.0
497,1058,virginia woolf,the waves,eng,classics,https://images.gr-assets.com/books/1439492320l/46114.jpg,5.0,22133.0,1700.0,47.0
498,1063,ilona andrews,magic bites,eng,fantasy,https://images.gr-assets.com/books/1331612872l/38619.jpg,2.67,85821.0,5867.0,77.0
499,1067,marcus aurelius|martin hammond|diskin clay,meditations,en-us,philosophy,https://images.gr-assets.com/books/1421618636l/30659.jpg,3.0,73945.0,3601.0,70.0
500,1073,ruta sepetys,between shades of gray,eng,historical,https://images.gr-assets.com/books/1327873479l/7824322.jpg,3.0,121731.0,17446.0,52.0
501,1074,robert jordan,the dragon reborn,en-gb,fantasy,https://images.gr-assets.com/books/1480096580l/34897.jpg,4.25,177847.0,2889.0,25.0
502,1075,c.c. hunter,born at midnight,fre,young adult,https://images.gr-assets.com/books/1438561542l/8705784.jpg,3.5,75216.0,4092.0,46.0
503,1079,stephen king,needful things,en-us,horror,https://images.gr-assets.com/books/1315767817l/107291.jpg,2.33,176009.0,2958.0,22.0
504,1086,henryk sienkiewicz|w.s. kuniczak,quo vadis,eng,historical,https://images.gr-assets.com/books/1340709653l/538845.jpg,2.0,22585.0,789.0,61.0
505,1088,virginia woolf,a room of one's own,eng,classics,https://images.gr-assets.com/books/1327883012l/18521.jpg,3.5,85961.0,4808.0,61.0
506,1089,anne brontë|stevie davies,the tenant of wildfell hall,eng,classics,https://images.gr-assets.com/books/1479652419l/337113.jpg,3.0,75988.0,3392.0,73.0
507,1090,joe abercrombie,the blade itself,eng,fantasy,https://images.gr-assets.com/books/1284167912l/944073.jpg,4.0,125632.0,6351.0,64.0
508,1094,sarah addison allen,garden spells,eng,fiction,https://images.gr-assets.com/books/1347309330l/1158967.jpg,4.0,76726.0,9261.0,44.0
509,1096,marilynne robinson,gilead,eng,fiction,https://images.gr-assets.com/books/1451555787l/68210.jpg,3.4,66137.0,8798.0,31.0
510,1099,cecelia ahern,"love, rosie",eng,romance,https://images.gr-assets.com/books/1420732457l/147865.jpg,3.0,87231.0,8834.0,39.0
511,1100,john howard griffin,black like me,en-us,nonfiction,https://images.gr-assets.com/books/1311696842l/42603.jpg,5.0,53681.0,2296.0,49.0
512,1102,laura joffe numeroff|felicia bond,if you give a mouse a cookie,eng,childrens,https://images.gr-assets.com/books/1276046901l/767680.jpg,3.5,223524.0,3465.0,25.0
513,1106,marguerite yourcenar|grace frick,memoirs of hadrian,en-us,historical,https://images.gr-assets.com/books/1416448158l/12172.jpg,4.0,14292.0,1111.0,57.0
514,1113,eckhart tolle,a new earth: awakening to your life's purpose,eng,nonfiction,https://images.gr-assets.com/books/1388206232l/76334.jpg,4.0,127847.0,6306.0,54.0
515,1117,emily giffin,something borrowed,eng,womens fiction,https://images.gr-assets.com/books/1305063535l/42156.jpg,2.5,463572.0,11953.0,50.0
516,1121,jandy nelson,the sky is everywhere,eng,young adult,https://images.gr-assets.com/books/1496659743l/6604794.jpg,5.0,80161.0,8562.0,23.0
517,1131,italo calvino|william weaver,invisible cities,eng,fiction,https://images.gr-assets.com/books/1468623303l/9809.jpg,3.25,45983.0,3381.0,42.0
518,1135,jerzy kosiński,the painted bird,eng,fiction,https://images.gr-assets.com/books/1348130740l/18452.jpg,4.0,17701.0,1252.0,26.0
519,1138,clive barker,imajica,eng,fantasy,https://images.gr-assets.com/books/1333844729l/567704.jpg,2.0,18843.0,774.0,57.0
520,1139,richard dawkins,the selfish gene,eng,science,https://images.gr-assets.com/books/1366758096l/61535.jpg,4.0,113263.0,2873.0,58.0
521,1142,homer|robert fagles|frédéric mugler|bernard knox,the iliad,eng,classics,https://images.gr-assets.com/books/1388188509l/1371.jpg,4.5,305440.0,5534.0,77.0
522,1144,heath sommer,the manufactured identity,en-us,mystery,https://images.gr-assets.com/books/1388188833l/6507691.jpg,4.25,404.0,111.0,73.0
523,1145,ishmael beah,a long way gone: memoirs of a boy soldier,eng,nonfiction,https://images.gr-assets.com/books/1524839125l/43015.jpg,4.0,142160.0,9753.0,70.0
524,1146,theodore dreiser|richard r. lingeman,an american tragedy,en-us,classics,https://images.gr-assets.com/books/1309283443l/331319.jpg,5.0,28791.0,1083.0,20.0
525,1151,matthew quick,the silver linings playbook,eng,fiction,https://images.gr-assets.com/books/1358277412l/13539044.jpg,4.0,137350.0,11506.0,60.0
526,1153,salman rushdie,the satanic verses,en-us,fiction,https://images.gr-assets.com/books/1281988101l/12781.jpg,3.0,46919.0,3307.0,47.0
527,1154,james herriot,all things bright and beautiful,en-us,nonfiction,https://images.gr-assets.com/books/1388197805l/38743.jpg,4.0,61991.0,866.0,16.0
528,1158,fernando pessoa|richard zenith,the book of disquiet,eng,fiction,https://images.gr-assets.com/books/1382871857l/45974.jpg,4.33,16148.0,1493.0,68.0
529,1159,peter v. brett,the warded man,en-gb,fantasy,https://images.gr-assets.com/books/1354571949l/3428935.jpg,5.0,90927.0,4527.0,55.0
530,1161,m.  robinson,complicate me,eng,romance,https://images.gr-assets.com/books/1441291691l/25701594.jpg,4.0,7510.0,1024.0,36.0
531,1167,chris bohjalian,midwives,eng,fiction,https://images.gr-assets.com/books/1442593918l/5166.jpg,4.5,142501.0,4090.0,67.0
532,1168,tom robbins,even cowgirls get the blues,eng,fiction,https://images.gr-assets.com/books/1336172455l/7572.jpg,4.0,46282.0,1703.0,48.0
533,1171,cornelia funke,the thief lord,en-us,fantasy,https://images.gr-assets.com/books/1327960342l/113304.jpg,3.0,72540.0,3654.0,54.0
534,1176,susanna kaysen,"girl, interrupted",en-us,nonfiction,https://images.gr-assets.com/books/1475482930l/68783.jpg,3.0,162304.0,3991.0,80.0
535,1178,ovid|david raeburn|denis feeney,metamorphoses,eng,classics,https://images.gr-assets.com/books/1420818932l/1715.jpg,2.67,52161.0,1279.0,72.0
536,1179,david eddings,pawn of prophecy,eng,fantasy,https://images.gr-assets.com/books/1391346857l/44659.jpg,5.0,81970.0,2528.0,70.0
537,1181,david benioff,city of thieves,eng,historical,https://images.gr-assets.com/books/1392015757l/1971304.jpg,3.0,90644.0,9522.0,16.0
538,1184,sharon m. draper,out of my mind,en-us,realistic fiction,https://images.gr-assets.com/books/1347602096l/6609765.jpg,4.25,82985.0,11646.0,66.0
539,1186,alice clayton,wallbanger,eng,contemporary,https://images.gr-assets.com/books/1352205960l/15858248.jpg,3.25,154144.0,12462.0,57.0
540,1196,patricia briggs,blood bound,eng,fantasy,https://images.gr-assets.com/books/1358229157l/285205.jpg,5.0,98833.0,3467.0,40.0
541,1199,philip k. dick|david alabort|manuel espín,ubik,eng,science fiction,https://images.gr-assets.com/books/1327995569l/22590.jpg,5.0,67575.0,3503.0,68.0
542,1205,chuck palahniuk,rant,eng,fiction,https://images.gr-assets.com/books/1388248283l/22285.jpg,5.0,56023.0,2828.0,56.0
543,1206,terry pratchett,reaper man,eng,fantasy,https://images.gr-assets.com/books/1389211958l/34517.jpg,2.88,69463.0,2057.0,72.0
544,1208,victoria aveyard,red queen,en-gb,fantasy,https://images.gr-assets.com/books/1411472322l/17878931.jpg,3.0,400358.0,36380.0,75.0
545,1210,anne lamott,bird by bird: some instructions on writing and life,en-us,language,https://images.gr-assets.com/books/1394996112l/12543.jpg,4.5,64216.0,6008.0,60.0
546,1213,jonas jonasson|rod bradbury,the hundred-year-old man who climbed out of the window and disappeared,eng,fiction,https://images.gr-assets.com/books/1334848488l/13486632.jpg,4.0,164644.0,18825.0,29.0
547,1214,george r.r. martin,a storm of swords: blood and gold,eng,fantasy,https://images.gr-assets.com/books/1354567206l/147915.jpg,4.5,70159.0,2099.0,28.0
548,1217,patricia briggs,bone crossed,eng,fantasy,https://images.gr-assets.com/books/1305738183l/3128411.jpg,3.75,85664.0,2598.0,29.0
549,1223,pierre choderlos de laclos|douglas parmée,les liaisons dangereuses,eng,classics,https://images.gr-assets.com/books/1298425654l/49540.jpg,4.0,38620.0,1222.0,47.0
550,1224,lawrence hill,the book of negroes,en-us,historical,https://images.gr-assets.com/books/1417983381l/23316548.jpg,4.0,62300.0,5682.0,79.0
551,1226,gabrielle estres,captive,en-us,romance,https://images.gr-assets.com/books/1511182025l/36629470.jpg,4.0,331.0,16.0,79.0
552,1232,sophie kinsella,can you keep a secret?,en-us,womens fiction,https://images.gr-assets.com/books/1330464293l/33724.jpg,4.0,328193.0,10442.0,61.0
553,1234,john scalzi,old man's war,en-us,science fiction,https://images.gr-assets.com/books/1487044882l/51964.jpg,4.0,127975.0,8001.0,32.0
554,1236,j.k. rowling,the casual vacancy,eng,fiction,https://images.gr-assets.com/books/1509893913l/13497818.jpg,3.0,274217.0,29987.0,30.0
555,1237,richelle mead,succubus blues,eng,fantasy,https://images.gr-assets.com/books/1361624810l/235718.jpg,5.0,49375.0,2834.0,25.0
556,1238,kirsty moseley,the boy who sneaks in my bedroom window,eng,romance,https://images.gr-assets.com/books/1398682775l/13628209.jpg,5.0,58785.0,4588.0,43.0
557,1239,stephanie perkins,lola and the boy next door,eng,young adult,https://images.gr-assets.com/books/1358271832l/9961796.jpg,4.25,134173.0,13939.0,26.0
558,1246,steve snyder,shot down: the true story of pilot howard snyder and the crew of the b-17 susan ruth,eng,war,https://images.gr-assets.com/books/1416874318l/22881898.jpg,4.0,1050.0,53.0,62.0
559,1248,laini taylor,days of blood & starlight,en-us,fantasy,https://images.gr-assets.com/books/1461353798l/12812550.jpg,3.0,117100.0,11974.0,51.0
560,1250,simon okill,nobody loves a bigfoot like a bigfoot babe,en-us,fantasy,https://images.gr-assets.com/books/1355737976l/16843726.jpg,5.0,143.0,33.0,65.0
561,1255,sidney sheldon,master of the game,eng,fiction,https://images.gr-assets.com/books/1170095440l/43330.jpg,4.5,46041.0,1496.0,60.0
562,1258,founding fathers,the constitution of the united states of america,eng,history,https://images.gr-assets.com/books/1328756752l/89959.jpg,4.67,22007.0,420.0,41.0
563,1261,patrick ness,monsters of men,eng,young adult,https://images.gr-assets.com/books/1467392755l/7540092.jpg,3.33,55828.0,5442.0,33.0
564,1265,robert jordan,the great hunt,eng,fantasy,https://images.gr-assets.com/books/1437870280l/233649.jpg,4.0,187466.0,3548.0,64.0
565,1267,patrick ness,the ask and the answer,eng,young adult,https://images.gr-assets.com/books/1408312960l/6043849.jpg,4.0,59780.0,5627.0,70.0
566,1269,rachel caine,lord of misrule,eng,paranormal,https://images.gr-assets.com/books/1388214471l/3558003.jpg,3.67,42813.0,1115.0,35.0
567,1270,j.r.r. tolkien|christopher tolkien|alan  lee,the children of húrin,eng,fantasy,https://images.gr-assets.com/books/1390692771l/597790.jpg,3.0,54257.0,2751.0,71.0
568,1272,margaret peterson haddix,among the hidden,en-us,young adult,https://images.gr-assets.com/books/1388382796l/227651.jpg,4.0,103134.0,5553.0,51.0
569,1280,stephen king,the eyes of the dragon,eng,fantasy,https://images.gr-assets.com/books/1430121758l/10611.jpg,4.5,89241.0,3546.0,30.0
570,1283,roger zelazny,the great book of amber,en-us,fantasy,https://images.gr-assets.com/books/1165519096l/5367.jpg,3.75,22658.0,866.0,61.0
571,1290,amanda hocking,torn,eng,fantasy,https://images.gr-assets.com/books/1397954544l/11966216.jpg,5.0,61891.0,3109.0,78.0
572,1296,clive barker,weaveworld,eng,fantasy,https://images.gr-assets.com/books/1329374451l/52640.jpg,2.5,25265.0,977.0,39.0
573,1299,rick riordan,the last olympian,eng,fantasy,https://images.gr-assets.com/books/1519022209l/4556058.jpg,3.62,553774.0,19498.0,72.0
